y16,y17,y18
25.00444444444444,26.000714285714285,19.88
24.36076923076923,22.16647058823529,23.884999999999998
21.532000000000004,19.80153846153846,25.389444444444443
25.834444444444443,26.07166666666667,23.452727272727273
28.601428571428574,22.217333333333332,22.06777777777778
16.697692307692307,22.454285714285714,22.968750000000004
21.49416666666667,16.961666666666662,26.94916666666667
27.91,24.904285714285713,21.87285714285714
22.065833333333334,23.970666666666673,22.682307692307692
22.038749999999997,25.509999999999998,24.59714285714286
18.07,27.656666666666666,23.942941176470587
24.896250000000002,26.49923076923077,18.34888888888889
21.314444444444444,21.72583333333333,22.17230769230769
26.655714285714286,9.81,21.298750000000002
25.945714285714285,25.111250000000002,24.224375
20.618571428571425,21.338,29.238
18.1,26.781538461538453,20.85166666666667
24.094545454545457,24.056428571428572,20.63090909090909
21.086,23.18625,14.296666666666665
28.903,26.376363636363635,18.03888888888889
16.878,19.195999999999998,20.741
15.594666666666667,21.727000000000004,26.218125000000004
30.337777777777774,25.75769230769231,19.09307692307692
23.881428571428575,27.917142857142853,21.567777777777778
23.815,22.221818181818183,20.978571428571428
23.726666666666663,21.950625000000002,26.02625
24.002000000000002,24.88111111111111,18.66777777777778
26.105,24.111250000000002,26.003333333333334
22.03666666666667,23.285555555555558,17.7025
24.20875,22.683750000000003,29.365
18.850000000000005,19.307222222222222,28.74125
17.701249999999998,23.743333333333336,22.864545454545453
22.1675,23.52,25.742352941176474
32.646,23.782857142857146,26.915000000000003
28.642727272727278,20.08,24.9409090909091
27.214,22.502666666666663,23.445000000000004
25.292142857142853,22.187,23.031818181818178
24.236428571428572,20.92,19.659230769230767
15.851428571428572,25.019090909090913,23.743333333333336
31.976,18.762,23.603750000000005
28.75857142857143,16.572,31.344285714285714
23.05,20.18,24.44416666666666
25.40071428571428,20.44846153846154,16.892857142857142
24.68307692307692,19.853333333333335,27.851999999999997
19.15533333333333,23.87,33.56727272727273
20.18285714285714,16.934444444444445,22.74
23.14,26.544999999999998,17.93727272727273
12.225,22.806250000000002,24.726
22.816000000000003,22.8425,21.085625
10.228333333333333,17.47,22.470666666666666
21.233076923076926,25.031666666666666,21.597692307692306
25.467142857142857,27.152142857142852,23.560624999999998
18.24125,24.31153846153846,19.36777777777778
19.331111111111113,20.576666666666668,21.1875
12.334285714285715,20.55470588235294,21.9175
23.311,21.93444444444444,15.163333333333334
21.31,23.764444444444447,21.61461538461538
17.935999999999996,18.866249999999997,24.61272727272727
24.358823529411765,16.025333333333332,26.519
28.043750000000003,20.040000000000003,22.897333333333332
16.765555555555558,21.096923076923076,20.591428571428573
20.543333333333337,20.253,16.76625
25.435714285714287,18.19,26.785384615384615
18.076249999999998,21.611666666666665,17.578125
24.477500000000003,23.05818181818182,20.798823529411763
26.346666666666664,20.09764705882353,18.488999999999997
23.376153846153844,17.775833333333335,24.378000000000004
23.340000000000003,20.93,23.731818181818184
22.129230769230773,24.409,29.054000000000002
22.845714285714287,23.556,23.150000000000002
20.537499999999998,19.704285714285714,20.916999999999998
13.091875,22.717999999999996,25.442000000000004
18.45625,22.42,16.81666666666667
20.921538461538457,28.373846153846152,24.912499999999994
23.3025,27.798571428571428,19.293333333333337
23.414545454545454,23.853333333333335,27.40727272727273
30.122000000000003,20.712857142857143,28.036666666666665
21.238571428571426,18.075384615384614,14.994
28.732857142857142,22.04615384615385,24.95666666666666
23.076666666666668,23.90833333333333,26.638571428571424
26.107499999999998,21.871999999999996,36.33428571428571
21.209999999999997,19.992499999999996,22.653333333333336
22.716,19.915000000000003,20.835882352941177
19.907692307692308,28.02,24.086363636363636
21.511,27.02,22.62846153846154
17.131428571428568,30.443333333333328,23.276153846153843
23.487142857142857,23.562,22.145454545454545
22.969090909090905,21.93769230769231,20.454285714285714
18.378333333333334,24.527500000000003,20.848749999999995
25.676000000000005,24.442142857142862,25.773000000000003
23.89818181818182,18.269999999999996,20.994444444444444
21.89818181818182,23.048666666666666,23.325
24.758,27.0325,21.07
23.443999999999996,27.55727272727273,22.80153846153846
14.711000000000002,25.387500000000003,25.119999999999997
27.521538461538462,14.617777777777778,22.195
22.444999999999997,18.667777777777776,21.108461538461537
24.706153846153846,21.761666666666667,30.375
23.958571428571425,21.96,29.3490909090909
20.652727272727272,27.157692307692304,23.648000000000003
23.88545454545454,23.648666666666664,23.020000000000003
24.537142857142857,22.32,25.48428571428571
17.675000000000004,24.807142857142857,19.16538461538461
25.059411764705885,18.94777777777778,17.923999999999996
16.356666666666666,20.572352941176476,23.659
31.983999999999998,28.08333333333333,20.978571428571428
22.37181818181818,21.018000000000004,33.47444444444445
22.856153846153845,18.805454545454545,23.215
23.383636363636366,16.896666666666665,18.77
21.809230769230773,24.460769230769227,22.362000000000002
28.518571428571427,24.354705882352942,19.1175
28.060000000000002,20.819333333333336,27.262500000000003
28.23333333333333,22.3275,26.28571428571429
17.633,21.78777777777778,16.912142857142857
19.622222222222224,22.83133333333334,25.736923076923077
24.33888888888889,18.983636363636364,22.17571428571429
23.286363636363635,19.818,25.050000000000004
23.205,29.44888888888889,24.24875
26.9775,24.562142857142856,17.95705882352941
18.582500000000003,22.34315789473684,21.625
21.613750000000003,23.24454545454546,26.462
29.326,24.419999999999998,25.490833333333338
19.145454545454545,24.76333333333333,22.84357142857143
23.830000000000002,21.992941176470584,20.48076923076923
24.16363636363636,17.29727272727273,17.031250000000004
25.012999999999998,23.58055555555556,30.547272727272727
31.113999999999997,22.12454545454545,19.973333333333333
25.453333333333333,24.182631578947365,19.505
28.950000000000003,22.714,23.82166666666667
14.74111111111111,23.331538461538457,19.135833333333334
21.36625,27.20555555555556,18.743333333333332
31.508888888888887,20.908571428571427,21.512500000000003
29.87272727272727,27.412857142857145,17.91
24.823749999999997,26.30333333333333,23.345882352941175
30.127999999999997,15.866999999999999,17.276666666666667
26.532727272727275,25.11384615384615,25.45
23.28833333333333,24.907333333333334,22.35
27.790000000000003,21.37166666666667,16.96923076923077
26.426666666666666,18.205714285714286,15.877777777777778
26.861666666666665,24.419,29.343333333333337
23.843750000000004,19.683,18.89466666666667
24.649090909090912,22.979166666666668,18.37833333333333
26.307499999999994,22.552222222222227,13.534285714285716
27.554166666666664,25.573076923076922,25.36666666666667
25.094999999999995,13.336666666666668,22.766666666666666
19.251666666666665,21.9735294117647,20.66
16.424285714285713,18.7,22.358666666666668
18.122000000000003,14.38,23.136249999999997
17.35764705882353,21.918333333333333,23.161249999999995
20.462500000000002,22.896428571428572,28.661428571428576
24.07375,21.680714285714284,18.478749999999998
19.549999999999997,17.71375,33.882222222222225
25.34555555555555,26.28571428571428,24.664210526315788
23.266363636363636,20.174545454545452,17.041428571428572
25.16222222222222,27.390833333333333,24.57692307692308
28.415454545454544,20.257857142857144,26.275454545454544
25.275,21.579,22.500000000000004
24.724444444444444,20.02285714285714,22.561666666666667
24.8825,23.293076923076928,27.285714285714285
21.618333333333336,18.262857142857143,20.817500000000003
12.668000000000001,22.470000000000002,19.722857142857144
19.701428571428572,25.40857142857143,23.425000000000004
26.589230769230774,21.771818181818183,17.286875
30.331,25.509999999999998,21.25176470588235
25.24857142857143,24.79166666666666,24.603749999999998
24.924999999999997,21.849,20.75111111111111
36.92428571428571,26.798000000000002,20.265
19.966666666666665,21.176,21.20333333333333
21.71,22.178235294117645,22.133333333333336
25.728333333333335,19.172499999999996,22.866666666666664
24.317500000000003,14.545000000000002,29.212500000000002
19.842499999999998,17.40357142857143,25.173846153846153
21.958750000000002,22.203750000000003,22.511428571428574
18.200000000000003,18.882499999999997,19.924999999999994
25.361666666666668,23.891250000000003,21.508181818181814
20.725,29.173333333333332,24.159
21.418888888888894,13.388750000000002,14.803636363636365
24.316666666666666,20.354444444444447,25.762999999999998
25.585000000000008,16.72846153846154,17.835
19.82,30.109230769230763,26.796363636363637
27.101249999999997,23.97,20.136666666666667
23.973999999999997,23.96533333333333,26.81714285714285
21.62636363636364,19.719,15.245714285714286
20.510909090909088,24.173333333333332,21.673999999999996
23.491999999999997,18.49625,28.362222222222222
18.982999999999997,23.833846153846153,23.983076923076922
25.2975,20.095,17.447
27.038888888888888,22.307272727272725,14.256
22.465384615384615,13.65,22.482222222222223
28.174999999999997,22.8625,22.025384615384617
15.045,19.361666666666665,17.83533333333333
28.474375,21.751,23.88
24.238571428571426,22.799375,24.349333333333334
24.479090909090914,22.71818181818182,17.025714285714287
22.756666666666664,21.131999999999998,24.148
26.6725,23.291176470588237,18.97909090909091
22.792,26.802105263157895,17.77
22.44545454545454,26.485454545454544,15.582857142857142
20.670833333333334,25.191666666666666,17.276666666666667
22.819230769230767,19.165384615384617,26.257272727272724
26.907,24.187777777777782,28.564285714285713
23.945000000000004,20.445555555555558,24.127333333333333
20.94375,19.25846153846154,22.1225
19.080769230769228,29.830000000000002,15.532857142857143
25.753333333333337,26.061764705882357,24.969375
28.104999999999997,17.591,21.475714285714286
18.911818181818184,26.060666666666666,20.215
27.603333333333335,26.187272727272727,15.491999999999999
20.080000000000002,23.476250000000004,23.41266666666667
16.988333333333333,22.79733333333333,24.03882352941176
23.166999999999998,27.468333333333337,24.17222222222222
22.38888888888889,23.612,19.86
19.169999999999998,33.388461538461534,23.831250000000004
14.936666666666667,29.071666666666662,28.83875
22.48909090909091,31.181250000000002,18.716153846153848
20.065,17.85125,20.976666666666663
22.433,25.30857142857143,20.18357142857143
19.204545454545453,28.69375,18.109999999999996
23.667777777777776,17.801000000000002,21.912
18.504285714285714,21.044666666666668,21.069999999999997
28.141999999999996,27.883333333333333,19.131666666666664
23.683333333333334,17.827272727272724,19.428888888888892
26.238888888888887,15.671249999999999,20.194999999999997
16.717499999999998,25.86111111111111,18.414210526315788
19.81125,24.220000000000002,22.207142857142856
26.911,16.75916666666667,31.645
28.208888888888893,23.08,23.204999999999995
21.02857142857143,25.352857142857143,25.25818181818182
26.383000000000003,21.140526315789476,24.752727272727274
28.167500000000004,20.658125,26.32230769230769
15.166666666666666,25.71777777777778,25.92125
15.777142857142854,24.41375,24.96529411764706
18.839999999999996,23.681428571428572,25.23
23.201538461538462,23.37307692307692,27.947272727272733
16.267777777777777,22.987857142857145,21.096666666666668
26.728999999999996,31.15818181818182,21.047777777777778
17.919166666666666,18.38714285714286,20.122222222222224
20.075555555555557,20.682222222222222,23.21538461538461
17.8875,22.82133333333333,15.05
18.67,21.528666666666666,18.13
23.607142857142858,27.467272727272725,24.962307692307697
15.348750000000003,20.064545454545456,21.058
25.75,20.112499999999997,25.845
13.044285714285712,23.45625,21.854736842105265
20.76,23.200000000000003,22.77764705882353
30.272000000000002,27.804999999999996,18.358571428571427
34.010000000000005,25.79363636363636,19.046666666666663
26.765,20.04933333333333,25.847272727272728
25.56375,22.616666666666664,20.447692307692307
19.527142857142856,23.093,17.759
23.741249999999997,23.974444444444444,22.165000000000003
26.55230769230769,31.798571428571428,25.37666666666667
24.016666666666666,25.16076923076923,21.108888888888888
23.288888888888888,21.38769230769231,20.096666666666668
21.125,18.465625000000003,28.536
26.738333333333333,21.763636363636362,25.782857142857143
23.68777777777778,16.56375,22.240000000000006
20.865714285714287,20.08428571428571,22.182666666666666
20.962500000000002,21.50777777777778,20.661666666666665
25.1675,22.00809523809524,17.970000000000002
27.7275,20.807500000000005,32.91375
26.139999999999997,25.355,22.34
26.970666666666666,23.66,25.78625
25.092222222222222,21.038749999999997,21.808571428571433
21.833846153846157,22.276428571428568,19.636
31.59,23.950769230769232,27.300833333333333
26.270000000000003,28.597499999999997,26.43571428571429
25.093846153846155,22.793333333333337,26.012857142857143
17.976,21.02,24.105
22.64916666666667,23.025454545454544,23.609130434782614
31.378124999999997,23.40083333333334,22.165
24.432142857142857,16.447,24.085000000000004
18.20111111111111,22.390000000000004,21.951111111111114
12.696000000000002,15.315000000000003,29.97428571428572
22.548571428571428,22.14785714285714,20.919999999999998
25.348333333333326,21.603846153846153,19.67
12.2625,22.332499999999996,19.47111111111111
22.055714285714288,21.404545454545453,25.104166666666668
15.748750000000001,20.321764705882355,29.55
23.283333333333335,16.343076923076925,25.586666666666666
20.638,27.94,17.52272727272727
25.811428571428568,23.480000000000004,30.716666666666665
23.47611111111111,30.5,20.238
21.43307692307692,22.841250000000002,24.810000000000002
24.33333333333333,23.58,20.33272727272728
21.886666666666667,21.17,24.77785714285714
21.204,23.319166666666664,23.745
26.24090909090909,24.868000000000002,20.46142857142857
28.490000000000002,20.26384615384615,17.677777777777777
21.649285714285714,26.215454545454545,18.832499999999996
27.263333333333335,23.219,25.801176470588235
26.933750000000003,21.593,23.643333333333334
25.982666666666667,17.834999999999997,27.318
18.127142857142857,30.4775,24.11363636363636
19.32,22.54222222222222,22.651111111111113
24.68875,17.985555555555553,15.155
16.449,23.76625,22.77
27.055,26.635384615384616,21.966428571428573
21.633076923076924,26.013333333333332,23.839473684210525
30.6175,25.353,22.675454545454546
27.473636363636363,21.006999999999998,22.030714285714282
21.55909090909091,26.62357142857143,17.275000000000002
27.687499999999996,22.203478260869566,20.96933333333333
28.36583333333333,26.327142857142857,26.04692307692308
20.03625,17.6225,26.395000000000003
32.27166666666667,25.726363636363637,25.519166666666663
22.3375,21.03272727272727,25.915000000000003
24.435,24.473750000000003,18.970714285714287
28.678888888888885,22.470000000000002,23.083846153846157
23.378181818181815,20.36923076923077,22.314999999999998
25.869,23.48222222222222,24.117272727272734
23.486666666666665,28.245,21.767692307692307
22.27125,24.317500000000003,26.809285714285714
26.06666666666667,27.40769230769231,22.992307692307694
27.625714285714285,26.014999999999997,34.47571428571429
24.865714285714287,17.759999999999998,23.26222222222222
27.34,24.516,21.476666666666667
19.250000000000004,22.57083333333333,19.35909090909091
16.792857142857144,20.10222222222222,19.281578947368423
18.467,28.238,24.583749999999995
22.125,24.318823529411763,18.67111111111111
22.695555555555554,22.96642857142857,21.538750000000004
23.94714285714286,25.178888888888892,25.151
18.28714285714286,21.157142857142855,25.884285714285713
21.52181818181818,19.288333333333334,20.717692307692307
21.949285714285715,16.38111111111111,28.436666666666667
19.167777777777776,22.116153846153846,16.94846153846154
19.857692307692307,25.32357142857143,16.61428571428571
25.154444444444447,25.883888888888887,27.757499999999997
23.678888888888892,20.863999999999997,27.234
20.250999999999998,22.912857142857142,21.107
18.877499999999998,19.648,20.887999999999998
19.457272727272727,22.52,26.77
27.27916666666667,26.936666666666667,15.89
27.396666666666672,26.99153846153846,13.2025
28.690588235294115,24.054375,22.474666666666668
24.895454545454548,20.984545454545454,20.23
21.219375,23.94818181818182,22.5425
27.296999999999997,19.46857142857143,28.897692307692303
22.089999999999996,20.4125,26.370000000000005
26.522222222222226,20.632307692307695,26.673684210526314
20.751428571428573,21.499333333333333,26.375384615384615
20.67666666666667,23.399375,19.732307692307696
24.058749999999996,24.674,25.135384615384616
19.491428571428575,21.757857142857144,29.773076923076925
17.808888888888887,26.12777777777778,26.514166666666664
18.047142857142855,30.40909090909091,29.342000000000002
18.875,21.81692307692308,26.552142857142854
26.4,24.715833333333332,27.70888888888889
14.096,21.449230769230773,30.64
19.424285714285713,19.83142857142857,18.734166666666667
16.535714285714285,20.047142857142855,23.09909090909091
21.861250000000002,25.53875,19.596666666666668
22.146666666666665,26.3,28.643076923076926
19.27375,22.010555555555555,18.258333333333336
27.992222222222225,19.21933333333333,21.300833333333333
21.627647058823527,29.621249999999996,19.482857142857142
16.598333333333336,26.642500000000002,25.115000000000002
26.107999999999997,21.878823529411772,19.85083333333333
20.825,23.509999999999998,23.45833333333334
18.592857142857138,20.782857142857136,22.796428571428574
8.988888888888889,17.145555555555553,22.14
40.56333333333333,18.707,25.31
14.019999999999998,16.448888888888888,22.564
23.192222222222224,23.160625,24.810909090909092
20.05,25.868000000000002,24.272499999999997
13.792222222222222,24.41909090909091,21.361666666666668
27.534166666666664,23.986666666666668,18.68
23.248888888888885,21.02769230769231,19.285
20.166,21.662,27.166874999999997
25.1575,15.364999999999997,24.320000000000004
21.759,20.847,21.112222222222222
20.133333333333336,18.4125,17.460833333333333
22.146666666666665,19.912499999999998,22.376
21.45,27.846666666666664,24.01
19.866666666666667,19.705384615384613,15.51
24.369,23.50125,25.191666666666666
23.480666666666664,19.96090909090909,20.639166666666668
18.35090909090909,22.818181818181817,25.784444444444446
24.109166666666663,23.39,17.733
15.612499999999999,19.71125,21.38642857142857
20.52222222222222,21.207692307692305,21.145999999999997
22.50222222222222,21.09,28.874000000000002
20.767272727272726,24.77692307692308,17.31230769230769
20.100666666666665,19.793846153846154,15.235555555555559
24.802727272727278,22.3315,26.913999999999998
22.680000000000003,20.716666666666665,19.48
18.693846153846156,25.55,20.001428571428573
26.546999999999997,23.383999999999997,24.005
24.555714285714284,23.632499999999997,21.224545454545453
29.238888888888894,20.002857142857145,27.872999999999998
27.077142857142857,26.564615384615387,23.243124999999996
26.66470588235294,18.26230769230769,30.05111111111111
23.919999999999998,26.58625,25.77
20.627499999999998,21.692222222222224,14.613999999999999
21.18375,20.984444444444446,17.789166666666663
21.027142857142856,25.42538461538462,23.934285714285718
24.061818181818182,19.69555555555555,21.216666666666672
21.229230769230767,23.332307692307698,27.961250000000003
21.563,24.534000000000002,27.14111111111111
26.215555555555554,24.090000000000003,22.562727272727273
27.661249999999995,17.538125,17.071428571428573
21.740000000000002,19.846153846153847,24.740000000000002
20.787,24.742,21.656666666666666
26.7125,24.083846153846146,22.786666666666665
26.313636363636363,27.384545454545457,21.896250000000002
20.154000000000003,17.77214285714286,24.017272727272726
20.720769230769232,19.496875000000003,22.485625000000002
22.81,21.493333333333332,25.415000000000003
22.497333333333334,23.895714285714284,26.309999999999995
22.02916666666667,25.487142857142857,17.470000000000002
24.718333333333334,23.779999999999998,25.751428571428573
24.65,20.847499999999997,21.659999999999997
19.83833333333334,22.981666666666666,26.740625000000005
30.351999999999997,24.235999999999994,29.057777777777776
21.594,24.006875,16.681176470588234
17.074166666666667,25.455294117647057,20.129285714285714
23.41214285714286,24.460000000000004,21.898000000000003
22.425454545454542,17.536250000000003,24.31142857142857
17.421818181818182,23.961666666666662,19.896666666666665
22.927142857142858,17.812,31.803333333333327
19.764999999999997,25.84733333333333,18.322142857142854
25.59444444444444,18.732,23.257857142857148
28.014999999999997,22.476666666666663,22.286666666666665
24.368571428571425,22.575555555555557,20.283333333333335
24.627,19.956666666666667,18.19625
17.00857142857143,21.544545454545453,24.185000000000002
15.96,26.285333333333334,16.801111111111112
19.93111111111111,20.750909090909094,22.777777777777775
16.396250000000002,21.910000000000004,27.28076923076923
19.83875,27.156666666666663,23.813636363636363
23.302,28.335,20.087500000000002
20.451,15.9875,22.019090909090913
21.217142857142857,18.79222222222222,21.652500000000003
21.537,30.41142857142857,18.932727272727274
20.038,28.444,23.643
18.948571428571427,26.353125000000002,18.95823529411765
25.210769230769227,26.040833333333328,27.123333333333335
24.0475,21.71066666666667,15.873000000000001
17.321428571428566,25.21923076923077,27.555999999999994
22.57,25.133636363636366,18.895
23.639375000000005,24.76684210526316,23.51076923076923
27.118999999999993,21.821904761904754,25.02
16.06545454545455,24.264499999999995,25.582142857142856
27.74875,19.71444444444444,21.284285714285712
12.393636363636363,19.175,20.288181818181815
25.926666666666666,18.183333333333334,23.75769230769231
29.18875,23.535,20.71
27.478666666666665,25.928181818181816,22.662222222222223
23.53888888888889,27.491249999999997,21.7988
23.126666666666665,19.98466666666667,21.435624999999998
18.56142857142857,19.383333333333336,20.630000000000003
20.576923076923073,23.14111111111111,18.697142857142858
19.84090909090909,24.992500000000003,21.10888888888889
13.896666666666667,19.728888888888886,17.293636363636363
24.45444444444444,23.804285714285715,22.939090909090908
24.572,23.50375,26.046666666666667
14.594999999999999,20.845999999999997,22.316666666666666
24.666666666666668,15.623636363636365,23.009999999999998
23.176,23.433529411764702,22.87399999999999
20.265454545454546,21.095,15.82875
19.070000000000004,24.367692307692305,19.61625
22.206249999999997,25.302857142857146,23.35222222222222
25.425714285714285,17.228333333333335,24.447333333333333
14.717142857142859,25.621250000000003,24.812307692307687
23.368181818181814,23.626666666666665,29.297000000000004
22.5225,19.34090909090909,28.11333333333333
22.348749999999995,18.005,20.903000000000002
22.53181818181818,22.39312500000001,29.501000000000005
29.61777777777777,20.922727272727272,18.102727272727275
17.223750000000003,25.40461538461539,21.709999999999997
18.830000000000002,23.885000000000005,23.141428571428573
21.98727272727273,15.553999999999998,21.850909090909088
17.865882352941178,20.06090909090909,21.971666666666664
21.435555555555556,15.953333333333331,20.442
22.011333333333333,24.101666666666663,20.37769230769231
24.175555555555555,28.181428571428572,19.935714285714287
21.995,18.15625,22.415
24.862727272727273,28.418888888888887,24.781818181818178
23.334999999999997,16.254,24.472499999999997
28.963333333333335,27.82625,22.30875
32.62222222222223,20.22272727272727,24.200666666666667
25.690999999999995,21.217,16.295
21.95,24.104000000000003,22.125333333333334
28.172999999999995,24.664545454545454,15.285555555555554
19.548181818181817,14.649999999999999,27.92625
22.841538461538466,18.087,25.74666666666667
21.98923076923077,24.248124999999998,18.87857142857143
23.57,20.824444444444445,23.82
21.86846153846154,30.160000000000004,24.461999999999996
26.08692307692308,24.304000000000002,20.145833333333332
28.3,23.898999999999997,20.263125
28.122142857142858,22.441875000000003,26.74818181818182
20.7975,28.048823529411766,20.58142857142857
20.400909090909092,20.41111111111111,24.273076923076925
24.855555555555558,25.04,25.420909090909085
21.465454545454545,26.026666666666667,23.675833333333333
23.775,22.415,18.95875
16.979000000000003,18.00866666666667,22.063333333333333
23.184545454545457,19.739999999999995,27.13
28.893333333333334,21.401666666666667,20.07125
17.6,23.8325,19.429411764705875
24.230999999999998,22.198333333333334,25.279
22.495384615384623,18.756363636363638,24.126
24.052,21.384999999999998,24.784166666666664
18.98384615384615,31.303000000000004,20.497142857142855
19.205000000000002,23.76857142857143,23.679090909090913
13.985833333333332,20.43625,16.532666666666664
25.257,17.475454545454546,22.458
26.38454545454545,28.564545454545456,19.853846153846156
20.485,20.712307692307693,24.026
22.4075,24.667777777777776,19.615714285714283
22.68,31.5525,25.068181818181817
18.599999999999998,22.715454545454545,25.722
21.121875000000003,19.366,21.406666666666666
29.345999999999997,18.701111111111107,24.874285714285715
23.378749999999997,21.986153846153847,26.10272727272727
27.455000000000002,27.213000000000005,27.925
22.725999999999996,22.853333333333335,22.94214285714285
22.265714285714285,17.46272727272727,20.552857142857142
29.01125,25.084444444444443,24.642000000000003
23.432,18.349999999999998,21.875
21.815,14.871,18.777500000000003
24.864166666666666,22.87,22.773333333333333
25.092999999999996,23.592142857142857,16.946250000000003
22.293333333333333,26.385833333333334,26.504
22.1025,20.74692307692308,22.875454545454545
25.917,25.235555555555553,29.759999999999994
15.490000000000002,22.132500000000004,23.13111111111111
21.64,22.106923076923074,25.153
23.375555555555554,23.482499999999998,24.414444444444445
21.602500000000003,25.754166666666663,24.76285714285714
26.035714285714285,27.502222222222226,22.60166666666667
19.855384615384615,24.516249999999996,25.874444444444446
26.53,21.63181818181818,23.261666666666667
27.551428571428573,21.469166666666666,28.713333333333335
31.735714285714284,22.8875,23.725384615384616
14.22272727272727,18.919,23.711764705882356
22.506,17.569999999999997,24.761666666666667
19.316666666666666,25.818888888888885,24.39526315789474
19.464,22.506153846153843,20.215
24.796666666666667,26.20818181818182,27.653999999999996
29.561666666666667,27.94333333333334,26.724545454545456
21.362000000000002,24.042499999999997,22.116666666666664
21.969375000000003,25.856,11.31142857142857
21.147142857142857,16.345714285714287,21.988571428571426
19.40555555555556,20.33857142857143,21.46375
23.046249999999997,24.053333333333327,15.535625
26.228571428571428,22.293750000000006,20.672307692307694
21.288888888888888,19.819230769230767,21.064210526315787
23.027000000000005,22.28333333333333,23.418888888888887
18.66,22.326999999999998,24.346000000000004
25.31833333333333,26.267500000000002,14.6375
30.762,24.973076923076924,22.337333333333333
24.233333333333334,29.124545454545455,21.689999999999998
23.365,34.53125,19.581176470588236
20.911764705882355,25.535999999999998,23.981
18.5325,20.068571428571428,23.6
19.55,23.892500000000002,23.403333333333332
25.027000000000005,16.874285714285712,30.343333333333337
20.345000000000002,19.36916666666667,20.53076923076923
29.8525,24.94666666666667,19.05727272727273
24.342,20.71875,22.90375
24.134285714285713,22.72,23.199411764705886
28.3175,26.970000000000002,21.75294117647059
21.089,16.50142857142857,15.905714285714286
22.987272727272728,19.32333333333333,21.171818181818185
23.75833333333333,22.554000000000006,22.82111111111111
18.774,20.413636363636364,16.348000000000003
25.813846153846157,17.669,17.855
25.91230769230769,22.548888888888893,24.074545454545447
22.485000000000003,26.021818181818183,20.437222222222225
23.991999999999997,20.246666666666666,19.273333333333333
16.0,18.090714285714288,21.477692307692305
20.145,17.255000000000003,20.441111111111113
20.503333333333334,28.2975,17.13
25.16333333333333,20.65111111111111,18.151999999999997
16.846666666666668,26.022000000000002,21.90222222222222
12.662,27.598,25.98571428571429
21.06153846153846,17.802,26.189999999999998
17.256666666666668,25.576,13.524999999999999
21.977777777777778,25.71777777777778,23.825
27.46875,16.14076923076923,21.071764705882355
16.345294117647057,18.845000000000002,25.562727272727276
18.580000000000002,23.653636363636362,19.989166666666666
20.617499999999996,20.264615384615386,21.972857142857144
22.544375000000002,18.96,28.10727272727273
16.485,24.678333333333335,20.176666666666666
19.55529411764706,26.02384615384615,22.449333333333335
20.26846153846154,19.16444444444444,25.01076923076923
18.794285714285714,24.85,23.925454545454546
34.39888888888889,12.848749999999999,21.150769230769235
22.61235294117647,21.864166666666666,16.517777777777777
18.363333333333333,22.366000000000003,22.87777777777778
23.764615384615386,25.622666666666667,16.655
22.026428571428575,24.55916666666667,25.32352941176471
22.04083333333334,23.95777777777778,21.6225
24.165454545454544,16.6025,25.145333333333337
27.49692307692308,23.660833333333333,23.08142857142857
16.07090909090909,21.900000000000002,22.780000000000005
25.031818181818178,23.487999999999996,12.358181818181817
30.421428571428574,15.718,25.667272727272724
21.775555555555556,20.98333333333333,18.959
18.39090909090909,18.4975,20.246666666666666
28.617500000000003,28.70785714285714,14.506363636363636
25.133333333333336,22.93727272727273,21.514000000000003
27.949999999999996,25.685454545454547,24.87272727272727
29.215454545454545,28.74555555555556,23.92888888888889
20.142,27.540000000000003,25.089166666666667
14.15375,23.903846153846157,14.030000000000001
18.895454545454548,25.05,25.245
21.63875,24.354000000000003,20.373333333333335
17.971666666666668,18.013,19.843333333333334
21.84125,21.939999999999994,23.637500000000003
18.776249999999997,24.31222222222222,23.984444444444442
23.68,27.19636363636364,21.475999999999992
22.622,20.714,28.613076923076918
27.666363636363634,21.573333333333334,28.869999999999997
17.135454545454543,22.863636363636363,19.6875
23.93,25.947142857142854,28.076249999999998
21.263846153846153,16.89,24.724705882352943
14.777777777777779,20.929230769230767,22.722857142857144
