y16,y17,y18
328.2155273,290.3213455,161.3041143
326.0989,268.4803667,231.7929667
319.9707077,230.5585538,266.8862182
385.26344,291.2832444,366.8859143
259.91372,198.4215556,288.62596
243.92345,241.786,259.97885
221.4708308,444.969575,166.0642143
271.64952,377.0832235,327.206075
277.57,228.29468,275.4215429
244.9177818,417.4543467,184.4446
425.8525778,273.8971273,193.12632
155.8034667,330.9147,274.9677067
260.2533333,304.9295467,249.3808118
248.80332,295.1749333,264.0329778
299.0804444,216.03996,227.0762222
297.2346857,344.6094,332.1014
206.8487556,337.3747,266.3534
312.7667273,346.589725,198.7054154
244.76795,266.268375,200.0131667
241.54504,285.4738857,188.8745714
289.0809455,316.15685,155.1851143
260.6835556,203.9702,321.24128
230.5114,216.6069333,190.9638462
379.70304,323.29104,252.4248667
356.6953667,255.7283091,289.5167111
377.0085333,254.11855,238.1306
285.75495,354.3420889,222.6946105
292.5825,324.0291778,210.1580286
303.25278,192.23065,358.8377
375.4904444,336.3293818,216.8767429
277.6384,287.0508,332.3852
362.25736,263.7100421,287.2085091
315.1526,269.18205,342.5854769
248.9441333,278.8335333,364.4051
219.0250286,320.015875,320.188
255.15676,333.7902286,242.11015
332.9336,342.8903077,296.0413818
261.6692889,283.7447429,286.2549
325.63512,366.6232727,216.9697778
226.4673,156.9844,179.9471778
324.4462889,303.2512,289.4311846
244.4667,306.7950933,163.26428
227.83925,250.6649067,151.538825
354.0254857,441.6628727,334.0132923
203.3664,255.8337818,203.86596
247.6236133,275.737025,308.401
221.6804857,312.50665,231.8330842
355.9628,214.2041091,289.2443176
393.72172,232.4910333,193.5169143
375.10592,398.5627273,205.7
381.5099,189.8083467,244.9239636
344.61975,296.2050667,251.1225231
300.4157714,256.3064,209.8142
313.0527,310.4647778,239.8588667
373.0483692,292.8062286,269.2277111
253.857,370.9888308,193.1547333
370.4798222,312.9680154,242.5407556
199.1304667,232.835325,331.33552
335.0434,304.3400727,331.6231429
301.6750667,240.63455,245.1763636
284.5335429,225.0294286,240.18556
284.97375,283.9600889,222.4783333
380.73155,312.6320571,247.8432571
281.4067,206.122525,387.62305
360.1325,302.63225,289.9061143
279.6160267,295.1244571,219.53575
326.1747556,244.085,273.0781143
368.5308615,303.2495429,235.3885467
330.17095,317.6913538,311.6572667
287.88128,321.157425,297.8802857
358.9612308,249.6598,330.8494
229.6550267,286.5127077,287.7451
275.9845167,280.1638182,315.0198087
479.821775,358.6024333,261.56232
318.7233714,177.84646,351.2534333
246.4310667,360.2210462,234.0173778
272.50816,225.6601833,369.7456429
343.9070857,238.1658857,267.1670857
342.3770667,298.2261231,202.6953846
222.64855,376.35885,225.6352889
309.1796571,268.4585818,353.6539
221.90525,271.2988,233.8233714
298.2950222,228.1668,296.9232267
271.3277333,305.4572286,176.7237091
357.7026857,334.5947556,327.0466
271.4139111,370.7924,239.50468
269.7572923,254.58155,269.58912
266.2474444,409.7412,205.6926727
207.3669333,255.14715,261.9608286
317.47068,301.611,250.9756667
358.1004545,396.09352,252.5962429
286.0488857,287.3647692,231.2488889
337.9796,355.6597636,221.8010333
378.9582,290.03592,302.4247294
377.62505,337.97436,238.1869333
241.3065333,183.0182,328.73504
249.8006286,343.00715,305.4050182
168.6752,324.1268,200.9298222
436.07325,222.4429778,222.20085
199.75652,380.68085,227.9701
410.4486,334.3101385,228.1775857
239.7139077,368.8296444,262.9734105
515.4068,220.58166,279.0213455
241.1271636,201.35932,257.7363143
289.5205091,400.4390571,205.7826571
346.1302,284.1801217,267.2310133
286.8100333,349.5136,296.9924
335.277925,240.689575,341.15256
338.1132667,352.5217455,303.0210333
431.66565,213.7278,336.8248
370.52285,359.967,209.9816286
469.7154222,286.9819273,261.0854154
313.6959636,290.2838154,220.7308
383.36872,364.3117333,254.7775273
267.1692333,371.2649,221.0741538
204.9111,271.077875,322.0354571
339.0127556,331.2308615,261.3356
376.567,426.4724,406.6799429
375.7718857,280.0212571,294.8320444
337.6336571,298.15806,291.2113333
311.7334222,297.3796667,188.0041818
262.6819429,211.0983111,229.5312
233.1114,344.99328,268.37155
321.55715,323.5931529,236.9684222
306.3592889,300.1934286,307.30955
220.8540571,310.8436889,318.0627
243.9020857,259.1014857,332.6592
251.6821455,230.29465,172.4421846
252.8180571,195.3423111,395.4363111
233.6764444,277.318,204.2878154
209.2231692,269.2763571,147.0679429
500.4478667,304.5877111,300.1825667
350.5731556,312.8312,349.03568
218.73792,282.9876714,318.39392
235.163675,325.59088,306.7356
237.5723091,275.2232167,293.83285
334.3715167,336.3574667,90.14056
371.7335667,351.9704308,168.61775
361.7510941,339.9937125,308.0252267
367.7353091,283.0654182,230.0934857
287.248975,211.3933455,269.1229
395.76944,268.2071429,354.0200615
312.0336,213.74825,257.02184
331.1268889,243.1396308,341.9969053
305.5175429,340.4681333,295.2194154
272.4419556,276.5639,227.5542923
350.96875,357.93072,345.6628
272.7958857,298.2812143,384.9119077
265.1597778,337.9755333,332.9037667
261.5190286,404.2648727,308.00324
213.5582667,309.7260923,248.5056714
211.621,292.9524333,342.6305333
162.28616,315.4492923,582.306
283.3350286,313.2694857,215.6653
194.0314857,323.7833714,316.7688
239.9777,223.7723,275.3205333
338.3575667,292.2462545,360.7116615
221.543175,267.8760444,223.9909
356.1215556,266.3508,229.5221667
279.0015059,317.8639,231.5276571
170.4062667,415.5525,257.616
347.11816,282.9808,251.7404333
244.9601333,294.06896,293.1320333
242.5090857,223.9875714,257.7074
156.4121778,248.3765333,310.94435
594.1966667,229.76468,309.9488
177.3801714,202.0068,199.99288
286.7620889,302.3548,299.7013091
197.5698333,310.56364,244.1053333
112.8543556,288.9294545,170.5118
363.6721833,371.0276,189.63815
292.6192889,292.2308923,240.3769
312.09096,287.95832,343.525225
353.0425667,152.0541167,322.3961667
281.37392,310.64376,232.6122667
199.6137333,292.1261,219.1053667
297.0893,191.71595,287.34012
223.35016,451.0686667,293.45076
267.2455333,204.4136308,140.70925
402.14396,259.54355,269.9052333
281.1414267,305.6488,208.8901333
236.1726182,290.4692909,356.5556889
292.4536,244.0559455,181.0075
239.2962667,226.03085,236.4292286
263.1883111,280.0205846,270.91924
365.352,321.6492727,274.97236
230.9037091,345.5665231,201.0281538
265.60096,251.6252615,178.3076444
401.3790909,286.9038,310.06832
230.275,319.648,187.8568667
208.7991692,326.6996,219.8874286
337.34948,381.35032,313.2533
341.9261429,263.0627125,262.4311636
450.0442222,239.2793143,319.17992
380.6583714,361.3118154,338.2409
314.7698941,248.7088462,340.6964
337.23976,278.50795,259.8092222
326.8768167,272.0816444,190.34312
256.935225,242.7012667,214.5037167
330.9613714,436.9643385,206.1525143
277.6562364,185.5060889,212.6628133
273.7019692,303.4414769,339.0165875
278.9718,273.53408,240.5409333
359.6686222,340.5127,267.5454909
339.3091,280.77855,217.1270857
293.0652182,219.0206308,290.447
286.40112,283.18788,271.7868
452.71705,305.6559692,254.7406933
405.0246182,362.0832545,227.73025
225.35384,232.6764,297.4409818
281.7678,234.805925,229.35165
313.0484571,271.81872,309.7056667
302.5141867,327.9179429,368.97916
284.6244,364.3630286,193.0267273
307.1885667,237.7111,275.0166857
258.05476,261.0284333,200.0218
255.1326667,309.5844667,318.8232
318.2145,296.30284,364.1126
266.35036,324.6865375,152.9996235
268.38165,367.2445882,219.3002571
308.8724571,296.9722,237.41544
323.4908727,198.1973,312.3654857
242.8830545,301.8123667,202.3029667
320.4122857,238.502,443.0461778
268.74764,401.11016,213.2125429
398.6791111,186.92224,311.0706286
420.5894,298.8806667,246.3193167
429.8114286,257.9542222,225.2044
320.03852,286.9634,242.888275
204.8150857,197.3626909,253.1786667
213.10655,305.1490667,211.3352889
280.2363778,265.1216364,306.1239778
251.3921,239.432,323.8131692
341.80045,367.0805067,293.7602545
269.19168,379.30305,270.0539
287.71572,235.52325,253.8776
274.3499429,207.0609333,254.4479
296.95596,412.3572,269.6513455
211.0927,287.38976,286.81128
260.9614286,311.0998,204.2338588
284.7517385,274.3049667,281.1681
253.0392,316.2002667,220.41596
209.9876571,280.2435692,306.01856
330.73205,346.7977091,228.7462333
294.488725,305.9964421,277.2671385
362.77566,312.0517333,250.6244308
195.0642545,324.28166,357.3866857
468.87905,223.9003556,135.0090286
162.1062909,239.2523,297.5312364
311.159,243.5526,273.5228
442.05135,287.40668,252.7544714
435.50928,280.2622545,256.5780889
289.7851778,345.8553,225.234064
370.9248444,254.06296,274.198
272.0602857,280.8263833,262.8436
308.4908923,263.6369333,222.3984571
259.8990182,331.3434333,263.3464
208.5954,275.5824,172.5592364
350.7867111,364.2882286,179.0040727
378.53056,327.4035125,301.9627333
212.6516,385.22928,273.84525
243.0767333,175.9624,247.5338
436.05,401.8754353,227.46968
244.4092727,137.8122333,231.6785
290.8952,300.8607077,271.22645
326.2389,306.1280857,313.7702667
436.5610286,285.72755,272.7260267
179.7871429,356.0811,328.8879538
320.9347091,290.0997333,292.67148
252.7967,203.6191091,359.3389333
243.93285,185.161225,211.33896
377.7897455,301.762725,371.23092
437.4564889,194.8752,267.6320364
258.26585,272.9199077,252.67248
341.3704,285.3606667,229.7156571
227.0963636,99.84896,216.4248364
281.4090118,256.6140364,311.5851333
238.1218667,217.3149,253.3903
230.0050667,294.5005833,201.9471077
313.7297333,402.0528286,240.8114381
222.3954667,217.10665,226.4059
376.4904364,368.8641778,289.8768364
324.3964667,203.46472,240.7581
284.5220889,247.088625,232.9677
421.5962222,239.9444727,286.1363467
280.554,263.68924,165.3364
203.96844,235.97312,277.1835733
432.5542,272.3533818,211.7
284.1592,177.5794,315.7376
225.2169231,209.33518,306.8230933
352.0303077,313.85925,213.4041714
343.3114667,226.0598667,314.3973778
300.7642769,408.07396,273.0316
363.1121538,272.50904,226.0072333
463.3843556,130.78254,203.999975
304.8321429,317.118725,328.6411091
258.05615,319.9235647,242.1079048
283.5696727,321.6998222,322.2818154
374.3177111,257.2117067,347.1475636
243.8869818,328.9354,284.7913833
295.1104,369.8279,208.43
164.53848,270.01648,273.4160333
359.6561273,238.4125818,290.1606667
386.7241778,308.6027333,243.8645
195.36244,193.3830667,221.8194941
308.56616,353.9682333,298.27752
276.8816,286.1471273,200.77116
294.97716,315.4248857,361.1946
249.8003385,420.64144,240.2115143
373.3036667,284.5402,266.3906909
171.3426167,252.406525,181.4092533
322.13666,210.9138182,237.98052
294.0137455,419.732,227.2018615
316.53824,308.4634154,287.91936
257.710925,357.3303111,220.3407714
270.1080444,407.2461,299.5966182
234.6716571,344.6790909,306.6802
286.027425,232.42,238.199
377.87104,232.6960667,298.0504714
286.65705,293.0552,252.8029455
372.2864667,395.51516,313.9138
287.7734,268.6032667,250.3464571
250.0973714,166.3438909,255.2028714
336.03395,281.3469778,308.6601733
441.76552,266.7907429,203.37565
303.258,204.81112,227.29965
333.4995333,232.3965667,233.1126222
398.6134,363.004,237.97405
273.696,358.6047667,298.04984
313.420475,255.3677692,286.4089818
312.88336,215.9588667,311.7246909
264.7025333,278.01472,295.3378667
351.76128,298.9397692,279.27716
342.3522,296.13205,269.4978222
278.11945,240.0615667,217.2486857
307.4979429,388.3766778,205.75415
275.4832615,319.278075,313.7112889
359.6155,249.2437818,285.8912
369.3856286,280.928,315.3448667
448.8076,353.7807,241.1310462
132.6664364,253.80024,297.9528941
234.64568,225.3906769,286.6962333
187.4112,301.6954667,245.4127579
255.65816,250.9122769,188.9578143
319.2307111,345.8006545,264.19084
410.1428,377.7489167,329.3806364
271.1838,289.35535,257.2422
268.292025,374.93524,128.0712571
263.5909143,260.6083429,245.7940857
158.5271333,216.8769143,234.4395
394.70165,324.8771333,145.0676375
259.5451429,271.567775,263.5636
363.7313333,255.2116,298.4331579
301.08822,283.9075333,249.1326444
268.55208,251.66004,230.523
318.0973,320.778125,157.9823
366.92632,328.9456615,305.96144
295.3673333,293.7431636,215.3373833
340.30652,557.28805,252.4059294
237.1357647,334.0030133,281.65768
251.8590333,226.2474286,259.4487067
249.0878923,368.963,295.2789333
296.96968,192.8744714,343.9605778
288.47092,219.5011333,264.2611385
506.7182,392.8875333,207.9597455
367.37104,233.1535,290.42405
274.0401143,262.328,278.0197882
413.426,326.3913067,245.6738
323.5318,225.2209429,191.1245714
313.4543636,266.8074333,213.3773273
260.3495333,244.4873333,222.2977778
237.87928,263.8098545,202.2305
298.5922923,174.70074,199.9746571
345.8996154,344.9486667,319.3686909
282.5782667,343.3532364,234.1012444
353.75224,263.59504,237.4315333
258.4061455,243.8490857,285.0621538
222.46272,214.1027143,248.0765556
360.1196889,325.39905,203.2198857
283.8037333,247.3986667,194.64528
277.0934667,331.56932,240.8212667
186.13136,351.9952,305.3193143
286.7543385,247.74054,322.4056
217.9032,401.70544,89.33753333
330.6828444,358.5921778,284.74796
431.50705,178.4371692,200.5425412
226.1841529,251.9874,319.6647091
219.4010857,300.8433818,234.4422333
315.0481667,254.1393231,268.9457143
240.5233,240.81284,362.2703636
261.5145,350.4610667,270.6939429
205.4024941,284.7463692,277.2262533
272.3645846,235.3612,283.5706769
275.1953143,295.0272,253.8034909
413.9580444,139.65765,219.0965231
321.8187059,240.69875,156.5602222
232.6538,291.33836,241.9727556
254.5021231,220.9296667,208.6746
283.116,346.87065,327.6572118
239.5287,413.1583111,260.3092167
322.1421818,297.10895,224.0752533
326.4709846,292.8808,334.1157143
187.4815091,234.63588,233.8970267
307.2626182,323.55436,136.7536364
537.9841143,132.42856,377.2331273
357.4620889,310.4706133,213.76548
231.9982182,246.713575,253.5380444
358.3613,326.5062857,128.6128
373.738,377.7101091,200.4642133
300.69582,237.4681455,283.3585818
366.0256727,406.2392889,311.1394889
279.30232,386.26456,315.8946
164.46805,297.5324923,143.6753714
275.9817091,309.6834133,324.7832
256.2628875,278.52292,203.7849167
174.0475,202.02428,240.7452333
314.45285,263.4562105,283.4741167
269.75405,318.8510667,338.4734667
224.5128471,363.1575273,255.6666667
408.25538,211.4606,311.3057077
282.7057455,273.99448,312.8496
235.8335636,312.6299636,196.0273875
285.343325,350.4134571,334.63305
240.8444308,239.4055273,230.3231412
116.1728,276.8508923,147.1983143
167.9820769,242.235075,227.08985
228.1583556,366.3413846,317.7088667
330.0444,283.1170222,228.5317143
310.3084,234.1584857,410.0570462
223.9108,358.2823385,292.7059692
363.0949455,290.3645556,286.35928
374.3981,350.5271667,202.9289538
323.1787333,321.9108857,307.9852667
272.0032571,239.8406875,293.46528
347.2052,333.2794,208.48285
284.5802,101.0553818,205.9152
301.75358,357.7239778,235.2542545
248.3936,182.1519692,276.3682909
309.0102,396.1748667,320.2226857
237.4022,224.1055667,320.4612727
337.7694182,437.8114,307.2566
331.6564,285.6379333,236.7694769
468.1699667,201.07448,209.83176
302.0141778,381.351,305.2112
407.0814353,404.15556,233.61535
307.3192,283.5211333,286.8020526
239.10516,375.0006182,193.7388615
250.9395714,209.33125,325.4330429
281.3293143,383.2092,236.6040286
323.58972,269.7658,331.8825143
311.3842222,240.3716,370.1857455
235.5810857,241.2279294,266.4676444
289.1200727,237.5782667,145.82448
189.9744,275.2000727,233.9052125
413.1334,282.633975,196.7458
183.1878667,295.3419111,327.6330833
378.8894286,321.81705,271.33992
234.2897231,343.0273778,257.6892
216.4609778,269.6201739,256.5520286
280.4363556,414.4312444,209.4584
163.10885,330.3806933,156.6464889
267.2954,333.8427667,278.7829111
255.55686,354.25804,265.2835
338.8977143,290.71456,157.03524
307.3451143,238.138,200.8721455
455.6669778,317.2295111,250.08504
326.0825455,311.7247867,217.1380286
265.5407,304.2727714,281.4484364
302.0127429,382.8129778,212.3809333
259.4482222,330.5362429,191.3948
353.4092364,356.4959111,332.6961091
250.5231538,175.2113333,229.11465
283.92224,272.4887143,209.6889818
306.408,339.6056667,310.2044667
290.1434333,380.2443,261.2702533
250.5985067,192.7491273,208.5264615
392.7768727,269.38855,259.72472
367.0588667,231.3685,260.3826167
238.8350182,291.0080857,289.93772
162.07,272.4197,257.91615
376.02672,321.8546857,305.8751714
287.6544556,327.34815,265.4873667
375.4966182,220.9730933,266.4882769
286.67076,333.21584,297.7628667
160.8915429,499.2414286,363.1065
274.44196,326.4388727,236.13072
289.9072714,273.6421333,281.4059059
279.2452,205.81898,278.846
293.9246667,337.9339273,301.6633
546.24796,196.0267385,251.55512
431.9725333,251.9226,241.4818222
179.85976,290.83668,313.58808
242.6808364,335.2793846,264.7144444
394.07356,375.97364,297.33256
299.5338,312.943,208.287525
358.62732,337.9190588,280.4412
318.7293778,431.9633455,200.2652833
235.76975,264.4211067,260.52672
320.2419429,192.12538,389.1927692
264.2689143,289.7750769,294.506
165.0291429,325.4108889,165.2114909
330.1435273,281.2973846,265.0965333
301.94786,254.0328923,355.229
303.69895,279.9812,167.34075
232.0685273,199.7385538,279.893
251.86175,264.5242588,187.1632
196.2603111,286.2436,299.7240889
394.1536,256.2034,356.6220133
314.5190133,217.4445,201.2016875
279.3353333,273.5595789,206.2300667
330.9556,335.2970333,319.3360667
226.35725,279.1733167,319.04096
394.2293429,280.7954222,198.7205077
307.1909231,287.7211,238.90624
253.8328,233.1266,237.4812923
319.5168,266.99476,241.6687692
461.59115,274.7040667,296.6366667
221.2058933,305.6193538,372.3233143
368.3428333,221.40876,100.2126
229.17985,168.50936,172.3211273
271.9413714,316.6009833,279.2213818
356.9884,201.9473333,147.18346
235.6218167,312.0824,275.4941867
250.7202182,407.8346222,284.2326353
247.2800308,312.8836,187.93305
251.1017429,261.2875,273.4898133
358.6884,265.67988,245.7704824
351.4276182,326.99444,274.7940222
333.2354857,296.7272,377.7689
177.2534286,261.4395375,262.8477375
342.1155714,284.1165091,285.1691176
318.6039636,248.18352,269.9677333
310.7491556,268.39296,269.9019556
351.2484,558.5132,410.2237333
411.8899,268.1161556,213.5454364
263.0640667,308.5516632,180.9813818
361.2442667,223.3088857,255.1446
246.0073474,269.1791429,320.9008
362.65008,204.254,214.412875
359.2220667,281.33248,253.0288
209.5155692,324.5334,222.9025714
325.48284,254.0381,196.8307818
316.4132444,237.89688,210.7610286
360.0452,263.1086125,184.7842333
305.9722857,319.9649143,244.7908364
260.64388,288.7521231,319.4869385
243.2340333,246.38264,258.4795778
276.55065,321.5185,261.3470267
410.8981455,318.4436706,160.6811
339.7108,338.4038842,280.5504182
241.7571333,245.051,116.1953556
257.9070545,261.5128,322.2269778
192.7314571,217.9593333,339.8626
296.9539077,215.4846667,403.083
252.9899,292.3340667,288.9326667
342.6784,375.9362667,331.161
323.48475,260.0173818,328.1475333
144.0644,265.65865,151.3445167
244.85212,420.7209143,201.5695667
411.9376,290.7062133,208.5638909
270.3065143,332.0903556,223.7279111
240.8926,329.2036667,243.1776
131.6693818,259.1450133,254.6250222
345.71036,307.7980267,241.6801846
292.1000308,221.1680286,339.467925
267.1979077,192.5286118,277.2938625
175.6057,302.3190667,232.53856
240.3583286,378.3880727,228.74244
208.9116,289.80748,350.0442182
377.6432,322.2126333,251.1076889
408.5566909,298.4266,127.0328
233.7814182,333.65015,247.2766444
454.7396,261.0362,262.77955
187.4783818,228.1060133,267.76368
260.083,311.9288,206.9865778
323.4114667,291.2044533,358.55576
312.756,296.6142222,258.4948308
197.3182,219.546525,249.6488
339.7940571,341.2041231,273.9979273
143.0740727,302.6799714,323.1345
255.4348,214.336,319.8536
350.4259,233.4734462,286.7015714
367.6503846,159.53564,286.827
351.1672333,242.19008,280.6059111
394.5486,292.29316,132.465425
276.1369143,418.9011385,338.67844
407.954,217.0537714,155.0701714
276.2913455,348.9993,262.2895
384.8519556,270.8803111,264.9102
338.68712,315.7142545,215.3017
414.1164,322.8745333,205.5068909
336.8645333,302.3101667,231.6448
206.7794,230.9646,268.7680267
297.1988889,204.3312222,279.7285667
273.6972,313.7234182,196.4849667
588.4304,183.64488,269.2229867
260.7830909,254.093475,306.412
293.65005,245.7232,194.8792167
342.1682667,365.3393444,248.0441
285.51472,324.8897,132.932
334.86808,299.3594667,302.7395273
208.16915,493.6154545,166.9483846
278.21035,365.7123333,302.862425
221.91244,249.2918333,240.7508143
222.0550444,292.3742,281.0732
361.9836,170.2960833,378.2493846
284.6803818,261.92935,358.1771556
406.4066,297.7738154,323.4341
489.0334286,153.8655385,313.4009714
398.5060308,281.5790286,388.3604
364.7601333,408.8598182,303.4798133
374.5237333,207.8007556,306.9959636
430.478,339.9102545,243.92285
264.14848,331.9676,279.5124444
223.9348333,356.6832,193.53615
155.7606,288.3433333,299.4541333
381.38185,292.7228444,313.4175667
262.3591077,324.43804,288.499225
317.08848,221.4277714,223.7602182
290.0598133,314.96568,291.7066545
307.8665778,315.7406462,297.72056
244.9728,249.21362,204.8423667
308.5113714,326.0204182,181.4161
394.1327429,302.6999048,454.19104
316.1344,244.2389077,241.0749143
328.0804615,332.42415,210.9769846
276.068,385.3473538,266.386
235.7546462,285.6928727,353.6360308
179.8269,242.20615,231.1284
318.4512,245.6702667,426.63116
248.9347,281.2576,442.5241333
523.6650667,249.6318,287.60648
138.5978333,367.2035667,209.93256
220.5387,436.97404,243.71352
235.6966,375.48728,182.0037111
284.6167667,383.3832,115.34
334.83804,279.91928,265.8609818
297.1496545,355.1618308,265.5632923
226.8324889,292.7552571,236.6584727
318.9414545,233.526025,280.3288286
285.565675,240.0564923,273.7561867
677.604,327.0908,284.4881333
331.3555571,258.9911636,254.72976
